cust_id,target
id00571995,0.31
id00571997,0.33
id00572006,0.46
id00572009,0.33
id00572010,0.39
id00572011,0.46
id00572017,0.3
id00572019,0.39
id00572024,0.44
id00572025,0.33
id00572028,0.35
id00572031,0.39
id00572039,0.48
id00572040,0.34
id00572043,0.25
id00572045,0.35
id00572048,0.42
id00572050,0.12
id00572055,0.3
id00572056,0.28
id00572058,0.41
id00572060,0.27
id00572061,0.49
id00572062,0.25
id00572063,0.35
id00572066,0.39
id00572069,0.13
id00572070,0.3
id00572072,0.3
id00572076,0.2
id00572078,0.25
id00572079,0.41
id00572082,0.36
id00572084,0.31
id00572086,0.24
id00572087,0.46
id00572088,0.39
id00572092,0.05
id00572093,0.53
id00572094,0.36
id00572097,0.52
id00572099,0.45
id00572100,0.37
id00572102,0.43
id00572103,0.41
id00572104,0.33
id00572106,0.41
id00572111,0.29
id00572121,0.38
id00572127,0.29
id00572128,0.4
id00572133,0.28
id00572138,0.38
id00572140,0.3
id00572147,0.2
id00572151,0.3
id00572152,0.32
id00572156,0.14
id00572157,0.3
id00572159,0.19
id00572161,0.44
id00572169,0.27
id00572171,0.39
id00572173,0.36
id00572175,0.5
id00572177,0.58
id00572178,0.46
id00572180,0.52
id00572181,0.35
id00572183,0.4
id00572184,0.37
id00572186,0.21
id00572188,0.39
id00572189,0.18
id00572194,0.2
id00572196,0.3
id00572197,0.1
id00572201,0.26
id00572202,0.5
id00572204,0.21
id00572206,0.41
id00572207,0.38
id00572209,0.22
id00572212,0.23
id00572213,0.4
id00572218,0.28
id00572220,0.5
id00572223,0.52
id00572224,0.31
id00572228,0.36
id00572231,0.43
id00572235,0.37
id00572239,0.43
id00572240,0.46
id00572241,0.42
id00572244,0.18
id00572245,0.37
id00572249,0.42
id00572254,0.45
id00572260,0.35
id00572261,0.36
id00572263,0.45
id00572266,0.35
id00572268,0.49
id00572270,0.38
id00572271,0.43
id00572272,0.5
id00572278,0.3
id00572279,0.33
id00572280,0.34
id00572285,0.38
id00572288,0.33
id00572291,0.36
id00572292,0.39
id00572294,0.32
id00572296,0.29
id00572301,0.36
id00572303,0.4
id00572305,0.29
id00572310,0.32
id00572313,0.49
id00572320,0.3
id00572322,0.37
id00572325,0.53
id00572328,0.38
id00572333,0.39
id00572336,0.22
id00572340,0.12
id00572342,0.37
id00572344,0.39
id00572347,0.39
id00572350,0.42
id00572351,0.35
id00572352,0.43
id00572354,0.28
id00572361,0.35
id00572363,0.18
id00572369,0.11
id00572371,0.28
id00572380,0.3
id00572382,0.33
id00572384,0.42
id00572386,0.15
id00572388,0.31
id00572390,0.33
id00572393,0.43
id00572394,0.21
id00572400,0.11
id00572402,0.27
id00572405,0.39
id00572408,0.1
id00572410,0.38
id00572417,0.51
id00572422,0.28
id00572425,0.25
id00572431,0.41
id00572432,0.22
id00572433,0.17
id00572436,0.41
id00572443,0.26
id00572444,0.46
id00572445,0.38
id00572447,0.38
id00572448,0.44
id00572458,0.45
id00572460,0.33
id00572465,0.14
id00572467,0.33
id00572468,0.29
id00572469,0.3
id00572474,0.33
id00572480,0.51
id00572484,0.37
id00572486,0.4
id00572489,0.4
id00572490,0.4
id00572491,0.43
id00572495,0.38
id00572497,0.37
id00572500,0.39
id00572503,0.34
id00572507,0.44
id00572509,0.24
id00572511,0.44
id00572516,0.38
id00572519,0.09
id00572521,0.44
id00572522,0.22
id00572523,0.15
id00572525,0.21
id00572529,0.39
id00572530,0.29
id00572531,0.36
id00572532,0.29
id00572535,0.22
id00572536,0.39
id00572540,0.49
id00572542,0.45
id00572543,0.44
id00572545,0.37
id00572546,0.41
id00572549,0.21
id00572550,0.27
id00572559,0.18
id00572564,0.45
id00572568,0.29
id00572570,0.3
id00572571,0.32
id00572574,0.46
id00572576,0.32
id00572579,0.39
id00572581,0.3
id00572582,0.17
id00572583,0.34
id00572588,0.45
id00572592,0.37
id00572593,0.33
id00572595,0.32
id00572597,0.36
id00572598,0.47
id00572603,0.27
id00572604,0.28
id00572605,0.18
id00572606,0.21
id00572607,0.31
id00572608,0.31
id00572616,0.41
id00572623,0.31
id00572624,0.34
id00572632,0.4
id00572634,0.38
id00572635,0.39
id00572646,0.33
id00572648,0.28
id00572651,0.34
id00572652,0.43
id00572653,0.14
id00572656,0.3
id00572660,0.48
id00572664,0.45
id00572666,0.35
id00572668,0.47
id00572670,0.38
id00572672,0.33
id00572673,0.29
id00572683,0.27
id00572684,0.44
id00572685,0.39
id00572687,0.25
id00572688,0.35
id00572689,0.13
id00572695,0.1
id00572698,0.29
id00572700,0.3
id00572701,0.44
id00572702,0.35
id00572703,0.37
id00572704,0.38
id00572706,0.19
id00572709,0.24
id00572714,0.52
id00572718,0.37
id00572720,0.49
id00572727,0.27
id00572730,0.35
id00572732,0.3
id00572733,0.38
id00572734,0.49
id00572735,0.48
id00572737,0.49
id00572740,0.42
id00572742,0.37
id00572743,0.36
id00572746,0.21
id00572747,0.42
id00572748,0.33
id00572750,0.52
id00572751,0.32
id00572756,0.53
id00572758,0.37
id00572760,0.46
id00572767,0.29
id00572772,0.4
id00572777,0.38
id00572781,0.32
id00572783,0.23
id00572793,0.41
id00572802,0.47
id00572805,0.36
id00572806,0.42
id00572807,0.33
id00572808,0.32
id00572811,0.36
id00572812,0.29
id00572813,0.28
id00572818,0.21
id00572819,0.48
id00572822,0.08
id00572825,0.29
id00572826,0.13
id00572828,0.29
id00572829,0.36
id00572831,0.37
id00572833,0.33
id00572837,0.61
id00572838,0.07
id00572844,0.61
id00572846,0.41
id00572850,0.38
id00572851,0.5
id00572854,0.34
id00572855,0.15
id00572860,0.33
id00572862,0.21
id00572869,0.33
id00572872,0.17
id00572874,0.28
id00572877,0.3
id00572881,0.33
id00572882,0.31
id00572883,0.5
id00572884,0.39
id00572889,0.41
id00572891,0.43
id00572892,0.46
id00572893,0.43
id00572897,0.37
id00572899,0.44
id00572900,0.28
id00572901,0.29
id00572904,0.19
id00572905,0.22
id00572906,0.26
id00572910,0.36
id00572911,0.44
id00572912,0.26
id00572914,0.5
id00572915,0.46
id00572916,0.36
id00572918,0.35
id00572922,0.35
id00572923,0.2
id00572927,0.29
id00572928,0.46
id00572931,0.4
id00572933,0.22
id00572935,0.35
id00572936,0.38
id00572937,0.38
id00572947,0.26
id00572952,0.21
id00572959,0.26
id00572960,0.12
id00572964,0.2
id00572968,0.42
id00572972,0.32
id00572975,0.33
id00572978,0.43
id00572979,0.16
id00572981,0.31
id00572984,0.38
id00572988,0.31
id00572990,0.45
id00572992,0.42
id00572993,0.2
id00572996,0.24
id00572997,0.37
id00572998,0.29
id00572999,0.34
id00573000,0.42
id00573003,0.16
id00573004,0.66
id00573006,0.27
id00573009,0.43
id00573010,0.41
id00573012,0.25
id00573013,0.32
id00573015,0.5
id00573022,0.39
id00573024,0.34
id00573025,0.45
id00573026,0.31
id00573028,0.39
id00573029,0.19
id00573030,0.46
id00573035,0.34
id00573036,0.45
id00573040,0.37
id00573042,0.4
id00573044,0.43
id00573046,0.32
id00573047,0.35
id00573048,0.29
id00573049,0.47
id00573053,0.38
id00573057,0.24
id00573059,0.42
id00573065,0.54
id00573072,0.34
id00573074,0.31
id00573077,0.33
id00573083,0.12
id00573084,0.3
id00573085,0.48
id00573088,0.34
id00573089,0.46
id00573091,0.45
id00573092,0.39
id00573094,0.28
id00573096,0.25
id00573098,0.29
id00573103,0.36
id00573104,0.37
id00573107,0.44
id00573108,0.3
id00573111,0.34
id00573113,0.16
id00573114,0.25
id00573118,0.31
id00573119,0.51
id00573121,0.23
id00573124,0.26
id00573126,0.37
id00573127,0.41
id00573130,0.19
id00573131,0.43
id00573133,0.41
id00573134,0.38
id00573140,0.4
id00573142,0.41
id00573144,0.41
id00573145,0.38
id00573148,0.32
id00573151,0.43
id00573152,0.37
id00573154,0.58
id00573155,0.24
id00573161,0.19
id00573167,0.55
id00573168,0.33
id00573171,0.17
id00573173,0.38
id00573175,0.37
id00573178,0.23
id00573180,0.4
id00573187,0.31
id00573192,0.29
id00573194,0.37
id00573197,0.32
id00573199,0.37
id00573201,0.35
id00573203,0.4
id00573211,0.26
id00573212,0.42
id00573213,0.25
id00573214,0.14
id00573216,0.44
id00573217,0.44
id00573218,0.38
id00573221,0.32
id00573223,0.31
id00573225,0.32
id00573228,0.33
id00573229,0.45
id00573231,0.38
id00573233,0.28
id00573234,0.35
id00573237,0.49
id00573240,0.14
id00573241,0.27
id00573242,0.33
id00573244,0.25
id00573248,0.37
id00573250,0.48
id00573252,0.22
id00573254,0.32
id00573256,0.28
id00573258,0.35
id00573261,0.3
id00573268,0.24
id00573273,0.38
id00573274,0.37
id00573278,0.28
id00573281,0.21
id00573283,0.25
id00573284,0.27
id00573288,0.34
id00573291,0.24
id00573294,0.28
id00573295,0.18
id00573296,0.44
id00573300,0.33
id00573305,0.2
id00573306,0.36
id00573307,0.31
id00573308,0.35
id00573314,0.44
id00573317,0.09
id00573318,0.39
id00573319,0.28
id00573322,0.14
id00573327,0.44
id00573329,0.36
id00573330,0.4
id00573332,0.57
id00573334,0.07
id00573337,0.31
id00573339,0.38
id00573342,0.44
id00573344,0.43
id00573346,0.08
id00573350,0.28
id00573353,0.28
id00573355,0.17
id00573356,0.35
id00573360,0.37
id00573361,0.44
id00573362,0.32
id00573365,0.08
id00573367,0.42
id00573375,0.4
id00573379,0.22
id00573380,0.28
id00573382,0.35
id00573385,0.38
id00573386,0.17
id00573389,0.31
id00573391,0.41
id00573393,0.17
id00573394,0.41
id00573396,0.3
id00573398,0.46
id00573399,0.34
id00573402,0.37
id00573403,0.23
id00573404,0.35
id00573406,0.42
id00573407,0.36
id00573409,0.34
id00573410,0.36
id00573411,0.34
id00573412,0.33
id00573415,0.46
id00573416,0.29
id00573417,0.26
id00573418,0.39
id00573419,0.35
id00573421,0.4
id00573423,0.37
id00573425,0.28
id00573427,0.34
id00573428,0.41
id00573429,0.44
id00573436,0.34
id00573437,0.37
id00573438,0.36
id00573444,0.42
id00573445,0.39
id00573446,0.59
id00573447,0.24
id00573450,0.38
id00573452,0.41
id00573454,0.21
id00573457,0.2
id00573460,0.41
id00573463,0.25
id00573466,0.42
id00573469,0.54
id00573472,0.56
id00573473,0.4
id00573476,0.35
id00573481,0.24
id00573482,0.31
id00573486,0.44
id00573488,0.43
id00573492,0.34
id00573493,0.53
id00573497,0.55
id00573502,0.28
id00573503,0.4
id00573505,0.26
id00573507,0.42
id00573512,0.22
id00573514,0.41
id00573517,0.3
id00573520,0.2
id00573525,0.27
id00573526,0.36
id00573527,0.37
id00573529,0.39
id00573530,0.36
id00573532,0.38
id00573537,0.47
id00573538,0.41
id00573539,0.35
id00573552,0.22
id00573554,0.34
id00573555,0.26
id00573557,0.28
id00573558,0.35
id00573561,0.22
id00573562,0.42
id00573563,0.34
id00573564,0.46
id00573566,0.15
id00573567,0.19
id00573573,0.38
id00573575,0.26
id00573577,0.14
id00573578,0.34
id00573582,0.2
id00573584,0.23
id00573585,0.32
id00573586,0.48
id00573587,0.31
id00573590,0.4
id00573593,0.3
id00573596,0.48
id00573598,0.32
id00573599,0.49
id00573600,0.47
id00573601,0.32
id00573602,0.4
id00573606,0.49
id00573607,0.22
id00573609,0.46
id00573610,0.26
id00573611,0.28
id00573612,0.37
id00573613,0.37
id00573615,0.18
id00573616,0.15
id00573621,0.38
id00573623,0.39
id00573626,0.38
id00573631,0.4
id00573633,0.3
id00573634,0.34
id00573635,0.28
id00573636,0.37
id00573638,0.14
id00573644,0.27
id00573645,0.37
id00573651,0.29
id00573653,0.18
id00573656,0.33
id00573657,0.34
id00573658,0.48
id00573660,0.34
id00573669,0.4
id00573672,0.25
id00573675,0.35
id00573676,0.36
id00573680,0.44
id00573681,0.41
id00573682,0.46
id00573683,0.24
id00573684,0.17
id00573687,0.41
id00573688,0.26
id00573692,0.35
id00573693,0.36
id00573697,0.27
id00573698,0.41
id00573700,0.51
id00573702,0.23
id00573703,0.42
id00573704,0.34
id00573705,0.26
id00573709,0.3
id00573726,0.25
id00573732,0.6
id00573735,0.35
id00573736,0.43
id00573740,0.43
id00573743,0.26
id00573746,0.33
id00573747,0.5
id00573749,0.34
id00573750,0.19
id00573752,0.07
id00573753,0.36
id00573754,0.32
id00573756,0.33
id00573758,0.27
id00573765,0.25
id00573766,0.27
id00573774,0.37
id00573775,0.37
id00573779,0.26
id00573783,0.34
id00573786,0.33
id00573787,0.4
id00573789,0.34
id00573792,0.19
id00573794,0.24
id00573795,0.43
id00573799,0.35
id00573800,0.23
id00573804,0.38
id00573806,0.25
id00573807,0.29
id00573810,0.31
id00573811,0.11
id00573813,0.26
id00573814,0.19
id00573815,0.24
id00573816,0.15
id00573818,0.46
id00573821,0.23
id00573822,0.36
id00573823,0.36
id00573826,0.37
id00573829,0.29
id00573830,0.23
id00573832,0.45
id00573834,0.5
id00573835,0.25
id00573836,0.3
id00573843,0.43
id00573847,0.36
id00573848,0.16
id00573850,0.31
id00573851,0.21
id00573852,0.3
id00573855,0.32
id00573856,0.4
id00573858,0.44
id00573863,0.1
id00573866,0.38
id00573867,0.23
id00573869,0.18
id00573872,0.33
id00573876,0.35
id00573877,0.29
id00573878,0.06
id00573879,0.4
id00573880,0.39
id00573881,0.45
id00573882,0.28
id00573884,0.18
id00573895,0.3
id00573898,0.19
id00573900,0.18
id00573902,0.37
id00573903,0.34
id00573905,0.22
id00573913,0.41
id00573918,0.32
id00573919,0.37
id00573922,0.18
id00573923,0.16
id00573924,0.22
id00573925,0.21
id00573927,0.22
id00573929,0.49
id00573935,0.09
id00573936,0.24
id00573938,0.38
id00573940,0.5
id00573944,0.33
id00573947,0.17
id00573949,0.53
id00573951,0.21
id00573953,0.16
id00573961,0.4
id00573963,0.26
id00573965,0.15
id00573966,0.36
id00573968,0.24
id00573969,0.44
id00573973,0.23
id00573976,0.37
id00573978,0.39
id00573981,0.26
id00573982,0.08
id00573983,0.45
id00573984,0.35
id00573994,0.09
id00573995,0.15
id00573998,0.36
id00574001,0.25
id00574003,0.21
id00574005,0.49
id00574010,0.23
id00574012,0.32
id00574013,0.12
id00574019,0.34
id00574020,0.35
id00574021,0.41
id00574023,0.1
id00574025,0.4
id00574028,0.31
id00574029,0.24
id00574031,0.29
id00574034,0.41
id00574037,0.39
id00574038,0.3
id00574040,0.27
id00574044,0.08
id00574049,0.3
id00574052,0.17
id00574054,0.22
id00574060,0.24
id00574062,0.13
id00574064,0.35
id00574065,0.33
id00574069,0.43
id00574072,0.33
id00574076,0.21
id00574077,0.34
id00574079,0.31
id00574084,0.36
id00574085,0.34
id00574087,0.4
id00574090,0.32
id00574091,0.31
id00574092,0.11
id00574094,0.47
id00574097,0.37
id00574099,0.08
id00574103,0.13
id00574106,0.28
id00574107,0.37
id00574110,0.47
id00574112,0.51
id00574113,0.24
id00574116,0.2
id00574117,0.45
id00574121,0.42
id00574122,0.15
id00574124,0.21
id00574130,0.36
id00574133,0.38
id00574136,0.3
id00574137,0.14
id00574139,0.26
id00574140,0.39
id00574142,0.33
id00574146,0.38
id00574147,0.25
id00574153,0.07
id00574164,0.04
id00574174,0.36
id00574175,0.28
id00574176,0.25
id00574177,0.36
id00574181,0.31
id00574182,0.23
id00574183,0.52
id00574185,0.22
id00574188,0.04
id00574191,0.29
id00574193,0.29
id00574195,0.18
id00574196,0.31
id00574203,0.32
id00574205,0.23
id00574206,0.2
id00574209,0.31
id00574212,0.3
id00574218,0.29
id00574222,0.39
id00574224,0.19
id00574226,0.37
id00574227,0.25
id00574229,0.36
id00574234,0.32
id00574238,0.34
id00574244,0.33
id00574252,0.22
id00574253,0.39
id00574256,0.3
id00574257,0.54
id00574263,0.38
id00574264,0.33
id00574268,0.14
id00574270,0.43
id00574273,0.34
id00574276,0.21
id00574277,0.27
id00574279,0.57
id00574282,0.21
id00574284,0.28
id00574286,0.26
id00574291,0.09
id00574292,0.56
id00574294,0.25
id00574296,0.15
id00574302,0.21
id00574304,0.05
id00574308,0.34
id00574311,0.26
id00574312,0.31
id00574313,0.42
id00574316,0.18
id00574317,0.35
id00574323,0.24
id00574325,0.35
id00574326,0.15
id00574329,0.25
id00574333,0.28
id00574334,0.16
id00574335,0.42
id00574339,0.63
id00574340,0.18
id00574341,0.4
id00574344,0.26
id00574346,0.37
id00574348,0.19
id00574349,0.15
id00574352,0.25
id00574353,0.19
id00574354,0.13
id00574356,0.21
id00574357,0.1
id00574358,0.16
id00574360,0.13
id00574363,0.12
id00574366,0.07
id00574367,0.16
id00574368,0.22
id00574369,0.33
id00574372,0.07
id00574378,0.19
id00574384,0.06
id00574386,0.22
id00574387,0.3
id00574388,0.17
id00574389,0.24
id00574394,0.12
id00574400,0.1
id00574402,0.1
id00574403,0.11
id00574404,0.14
id00574405,0.18
id00574410,0.14
id00574411,0.15
id00574414,0.28
id00574417,0.13
id00574422,0.15
id00574423,0.07
id00574424,0.29
id00574425,0.17
id00574426,0.11
id00574428,0.14
id00574429,0.1
id00574430,0.12
id00574431,0.16
id00574433,0.26
id00574435,0.07
id00574436,0.11
id00574439,0.09
id00574440,0.16
id00574441,0.06
id00574442,0.1
id00574443,0.2
id00574444,0.06
id00574447,0.24
id00574448,0.28
id00574453,0.12
id00574454,0.16
id00574456,0.04
id00574460,0.11
id00574468,0.11
id00574469,0.14
id00574470,0.11
id00574477,0.09
id00574480,0.11
id00574487,0.15
id00574490,0.12
id00574497,0.14
id00574498,0.35
id00574499,0.05
id00574504,0.18
id00574508,0.13
id00574512,0.22
id00574514,0.21
id00574515,0.06
id00574516,0.19
id00574519,0.16
id00574521,0.03
id00574523,0.11
id00574525,0.16
id00574528,0.09
id00574534,0.22
id00574539,0.12
id00574543,0.16
id00574544,0.18
id00574547,0.16
id00574548,0.11
id00574549,0.09
id00574559,0.16
id00574564,0.02
id00574567,0.17
id00574569,0.13
id00574573,0.2
id00574578,0.01
id00574580,0.13
id00574585,0.23
id00574593,0.34
id00574595,0.06
id00574598,0.18
id00574599,0.13
id00574600,0.26
id00574602,0.31
id00574604,0.1
id00574607,0.09
id00574612,0.15
id00574613,0.16
id00574614,0.17
id00574615,0.12
id00574617,0.1
id00574618,0.12
id00574622,0.08
id00574628,0.26
id00574629,0.04
id00574632,0.1
id00574633,0.2
id00574634,0.14
id00574635,0.15
id00574636,0.37
id00574637,0.09
id00574641,0.18
id00574645,0.15
id00574646,0.19
id00574647,0.22
id00574648,0.17
id00574651,0.23
id00574657,0.28
id00574658,0.06
id00574659,0.16
id00574660,0.13
id00574661,0.11
id00574667,0.04
id00574669,0.21
id00574670,0.06
id00574673,0.11
id00574674,0.15
id00574678,0.35
id00574679,0.17
id00574681,0.09
id00574683,0.17
id00574685,0.33
id00574686,0.09
id00574688,0.16
id00574691,0.07
id00574696,0.2
id00574698,0.17
id00574702,0.05
id00574706,0.07
id00574708,0.14
id00574711,0.07
id00574712,0.12
id00574715,0.11
id00574716,0.16
id00574720,0.12
id00574721,0.03
id00574725,0.09
id00574726,0.27
id00574729,0.06
id00574731,0.25
id00574733,0.05
id00574735,0.08
id00574740,0.1
id00574743,0.11
id00574747,0.16
id00574748,0.1
id00574750,0.35
id00574751,0.16
id00574752,0.13
id00574755,0.11
id00574761,0.04
id00574762,0.27
id00574763,0.14
id00574764,0.16
id00574765,0.07
id00574766,0.17
id00574767,0.1
id00574772,0.09
id00574776,0.43
id00574779,0.17
id00574782,0.27
id00574784,0.12
id00574786,0.23
id00574789,0.07
id00574795,0.12
id00574799,0.22
id00574800,0.14
id00574801,0.1
id00574808,0.12
id00574816,0.06
id00574820,0.15
id00574824,0.21
id00574825,0.0
id00574830,0.11
id00574836,0.33
id00574840,0.1
id00574844,0.2
id00574846,0.13
id00574851,0.18
id00574855,0.09
id00574860,0.12
id00574861,0.19
id00574864,0.31
id00574865,0.03
id00574867,0.11
id00574869,0.16
id00574879,0.13
id00574880,0.05
id00574886,0.11
id00574887,0.09
id00574895,0.15
id00574901,0.15
id00574902,0.14
id00574903,0.03
id00574906,0.16
id00574909,0.31
id00574910,0.13
id00574912,0.19
id00574913,0.08
id00574917,0.25
id00574921,0.26
id00574928,0.11
id00574929,0.18
id00574932,0.12
id00574933,0.19
id00574934,0.23
id00574936,0.14
id00574937,0.15
id00574940,0.15
id00574944,0.09
id00574948,0.12
id00574952,0.34
id00574953,0.03
id00574954,0.06
id00574955,0.24
id00574956,0.31
id00574958,0.19
id00574960,0.08
id00574961,0.34
id00574964,0.13
id00574967,0.11
id00574970,0.15
id00574971,0.1
id00574974,0.32
id00574976,0.17
id00574978,0.08
id00574979,0.2
id00574981,0.39
id00574985,0.31
id00574986,0.16
id00574987,0.2
id00574988,0.17
id00574989,0.31
id00574991,0.19
id00574992,0.26
id00574994,0.28
id00574996,0.09
id00574997,0.33
id00575002,0.14
id00575003,0.05
id00575004,0.36
id00575005,0.26
id00575007,0.22
id00575009,0.11
id00575011,0.36
id00575012,0.2
id00575013,0.19
id00575014,0.14
id00575017,0.09
id00575022,0.15
id00575026,0.43
id00575027,0.33
id00575030,0.18
id00575033,0.2
id00575038,0.21
id00575039,0.26
id00575041,0.25
id00575042,0.1
id00575045,0.14
id00575047,0.13
id00575048,0.07
id00575049,0.07
id00575055,0.13
id00575057,0.09
id00575060,0.12
id00575064,0.11
id00575066,0.32
id00575067,0.2
id00575070,0.31
id00575074,0.36
id00575075,0.17
id00575076,0.33
id00575078,0.03
id00575079,0.1
id00575082,0.16
id00575084,0.27
id00575085,0.14
id00575086,0.3
id00575094,0.1
id00575095,0.12
id00575097,0.03
id00575099,0.1
id00575103,0.27
id00575112,0.1
id00575113,0.05
id00575116,0.18
id00575120,0.06
id00575121,0.06
id00575124,0.39
id00575125,0.34
id00575129,0.09
id00575134,0.2
id00575135,0.07
id00575136,0.31
id00575140,0.09
id00575141,0.2
id00575145,0.08
id00575149,0.14
id00575156,0.11
id00575158,0.39
id00575160,0.34
id00575163,0.18
id00575165,0.13
id00575167,0.09
id00575170,0.09
id00575172,0.1
id00575175,0.47
id00575185,0.1
id00575186,0.1
id00575187,0.08
id00575188,0.17
id00575189,0.08
id00575191,0.11
id00575199,0.29
id00575201,0.15
id00575204,0.06
id00575208,0.3
id00575212,0.11
id00575213,0.25
id00575214,0.11
id00575215,0.1
id00575216,0.19
id00575218,0.29
id00575220,0.33
id00575223,0.19
id00575224,0.28
id00575228,0.19
id00575230,0.28
id00575236,0.17
id00575237,0.04
id00575239,0.22
id00575242,0.11
id00575245,0.15
id00575247,0.09
id00575248,0.16
id00575249,0.46
id00575252,0.12
id00575254,0.02
id00575255,0.1
id00575258,0.14
id00575259,0.14
id00575263,0.13
id00575274,0.07
id00575279,0.18
id00575280,0.06
id00575282,0.07
id00575286,0.27
id00575287,0.03
id00575289,0.22
id00575291,0.01
id00575295,0.07
id00575297,0.25
id00575298,0.1
id00575299,0.34
id00575302,0.08
